[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1500091929.501000 7/14/2017, 9:12:09 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, pb6051
INFO, WEIGHT, 70.000
INFO, AREA,
INFO, LENGTH,
INFO, SHAPE,
INFO, COMMENT,
INFO, SEQUENCE FILE: pb6051_dc_mag_v3_ac1500Oe.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1500145446.897,,7.026050e+003,1.799224e+000,3.137085e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905796e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.332998e-003,0,1,0,
1500145451.147,,7.026050e+003,1.798661e+000,3.137349e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904941e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.050400e-004,0,1,0,
1500145455.397,,7.026050e+003,1.798445e+000,3.135976e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907139e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.577020e-003,0,1,0,
1500145459.897,,7.026050e+003,1.798117e+000,3.138935e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905367e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.069639e-004,0,1,0,
1500145464.147,,7.026050e+003,1.798189e+000,3.139518e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905887e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.392961e-003,0,1,0,
1500145468.652,,7.026050e+003,1.798875e+000,3.138526e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906392e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.098083e-005,0,1,0,
1500145472.902,,7.026050e+003,1.798875e+000,3.135994e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905955e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.098083e-005,0,0,0,
1500145477.167,,7.026050e+003,1.798691e+000,3.136435e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906147e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.899336e-004,0,0,0,
1500145482.152,,7.026050e+003,1.798476e+000,3.137587e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907270e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,0,0,
1500145487.137,,7.026050e+003,1.798620e+000,3.137806e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906972e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.510880e-004,0,0,0,
1500145492.122,,7.026050e+003,1.799019e+000,3.135833e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906467e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.900528e-004,0,0,0,
1500145497.107,,7.026050e+003,1.799040e+000,3.135148e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906771e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.769896e-004,0,0,0,
1500145502.092,,7.026050e+003,1.798783e+000,3.136816e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905712e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.380247e-004,0,0,0,
1500145507.077,,7.026050e+003,1.798845e+000,3.135661e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906392e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.689528e-004,0,0,0,
1500145512.062,,7.026050e+003,1.798989e+000,3.135611e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905412e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.150007e-004,0,0,0,
1500145516.797,,7.026050e+003,1.799091e+000,3.134217e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906932e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.100800e-004,0,0,0,
1500145521.047,,7.026050e+003,1.799389e+000,3.136697e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906149e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.850128e-004,0,0,0,
1500145525.547,,7.026050e+003,1.799112e+000,3.138254e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906850e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.389784e-004,0,0,0,
1500145530.047,,7.026050e+003,1.798844e+000,3.136972e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905569e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.100800e-005,0,0,0,
1500145534.547,,7.026050e+003,1.798937e+000,3.136408e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905353e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.949736e-004,0,0,0,
1500145538.797,,7.026050e+003,1.799624e+000,3.136877e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905770e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.809401e-004,0,0,0,
1500145543.312,,7.026050e+003,1.799583e+000,3.137441e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906226e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.629560e-004,0,0,0,
1500145547.562,,7.026050e+003,1.799245e+000,3.136559e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905877e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.850128e-004,0,0,0,
1500145551.862,,7.026050e+003,1.798691e+000,3.136265e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906865e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.168013e-003,0,0,0,
1500145556.847,,7.026050e+003,1.798927e+000,3.135805e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906814e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.509687e-004,0,0,0,
1500145561.837,,7.026050e+003,1.799953e+000,3.135724e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905732e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.050369e-004,0,0,0,
1500145566.822,,7.026050e+003,1.799922e+000,3.136897e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906945e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.430481e-004,0,0,0,
1500145571.352,,7.026050e+003,1.799984e+000,3.136312e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906095e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.189512e-004,0,0,0,
1500145575.602,,7.026050e+003,1.799358e+000,3.137375e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906020e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.340576e-004,0,0,0,
1500145580.142,,7.026050e+003,1.799316e+000,3.137327e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907074e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.509687e-004,0,0,0,
1500145584.642,,7.026050e+003,1.799214e+000,3.136747e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906484e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.560087e-004,0,0,0,
1500145589.142,,7.026050e+003,1.799799e+000,3.134269e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905601e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.189512e-004,0,0,0,
1500145593.892,,7.026050e+003,1.799994e+000,3.135034e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906684e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,0.000000e+000,0,0,0,
1500145598.187,,7.026050e+003,1.799819e+000,3.137009e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906152e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.490448e-004,0,0,0,
1500145602.737,,7.026050e+003,1.799655e+000,3.135052e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905648e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.002716e-005,0,0,0,
1500145607.237,,7.026050e+003,1.800220e+000,3.137339e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906473e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.111031e-003,0,0,0,
1500145611.722,,7.026050e+003,1.799932e+000,3.136024e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905988e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.110336e-004,0,0,0,
1500145616.207,,7.026050e+003,1.799850e+000,3.136326e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905762e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.749464e-004,0,0,0,
1500145620.457,,7.026050e+003,1.799563e+000,3.136129e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906001e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,0.000000e+000,0,0,0,
1500145624.962,,7.026050e+003,1.800190e+000,3.134898e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907895e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.253963e-003,0,0,0,
1500145629.462,,7.026050e+003,1.799953e+000,3.137981e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906799e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.880096e-004,0,0,0,
1500145633.962,,7.026050e+003,1.799748e+000,3.136589e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905944e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.273990e-003,0,0,0,
1500145638.712,,7.026050e+003,1.800056e+000,3.136590e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906856e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.290176e-004,0,0,0,
1500145642.987,,7.026050e+003,1.800447e+000,3.135843e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906401e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.529953e-004,0,0,0,
1500145647.722,,7.026050e+003,1.799687e+000,3.137520e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905503e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.971960e-003,0,0,0,
1500145652.522,,7.026050e+003,1.799204e+000,3.136954e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906718e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.006007e-003,0,0,0,
1500145657.022,,7.026050e+003,1.799819e+000,3.137738e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906270e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.189512e-004,0,0,0,
1500145661.522,,7.026050e+003,1.800622e+000,3.136806e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906666e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500145666.507,,7.026050e+003,1.800220e+000,3.133399e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906297e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.709793e-004,0,0,0,
1500145671.492,,7.026050e+003,1.800622e+000,3.135673e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907407e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.098083e-005,0,0,0,
1500145685.228,,7.531543e+003,1.800201e+000,3.221223e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.914025e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.603961e-003,0,0,0,
1500145689.478,,7.531543e+003,1.800786e+000,3.229410e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909964e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.329681e-004,0,0,0,
1500145693.978,,7.531543e+003,1.800591e+000,3.233143e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908114e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.820129e-004,0,0,0,
1500145698.478,,7.531543e+003,1.799974e+000,3.236861e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908627e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.027942e-003,0,0,0,
1500145703.228,,7.531543e+003,1.799810e+000,3.238524e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907027e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.273990e-003,0,0,0,
1500145707.713,,7.531543e+003,1.800539e+000,3.237001e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906526e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.850128e-004,0,0,0,
1500145712.243,,7.531543e+003,1.800951e+000,3.230393e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905521e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.389618e-004,0,0,0,
1500145716.743,,7.531543e+003,1.801075e+000,3.237987e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907351e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.919601e-004,0,0,0,
1500145721.228,,7.531543e+003,1.799624e+000,3.239067e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907152e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.869368e-004,0,0,0,
1500145725.713,,7.531543e+003,1.800282e+000,3.232739e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905065e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029015e-003,0,0,0,
1500145729.963,,7.531543e+003,1.800323e+000,3.230290e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906033e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.469986e-004,0,0,0,
1500145734.213,,7.531543e+003,1.800447e+000,3.230747e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905573e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.194000e-003,0,0,0,
1500145738.463,,7.531543e+003,1.800529e+000,3.239195e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906671e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.276016e-003,0,0,0,
1500145742.713,,7.531543e+003,1.800323e+000,3.231846e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905142e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.649826e-004,0,0,0,
1500145747.473,,7.531543e+003,1.800570e+000,3.232786e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904702e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.709793e-004,0,0,0,
1500145752.018,,7.531543e+003,1.800323e+000,3.232087e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904914e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,0,0,
1500145756.518,,7.531543e+003,1.801219e+000,3.241734e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906114e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.260208e-004,0,0,0,
1500145761.003,,7.531543e+003,1.800828e+000,3.232667e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905691e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.338005e-003,0,0,0,
1500145765.488,,7.531543e+003,1.800848e+000,3.238052e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905835e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.619858e-004,0,0,0,
1500145769.738,,7.531543e+003,1.800303e+000,3.237759e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906926e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.290176e-004,0,0,0,
1500145774.238,,7.531543e+003,1.800560e+000,3.238275e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906303e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.440018e-004,0,0,0,
1500145778.738,,7.531543e+003,1.801054e+000,3.232287e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905138e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500145783.238,,7.531543e+003,1.800786e+000,3.232754e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905530e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029968e-004,0,0,0,
1500145787.738,,7.531543e+003,1.800622e+000,3.237845e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906248e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.320145e-004,0,0,0,
1500145792.238,,7.531543e+003,1.800364e+000,3.240366e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907182e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.296967e-005,0,0,0,
1500145796.788,,7.531543e+003,1.801158e+000,3.231094e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905519e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.670003e-003,0,0,0,
1500145801.288,,7.531543e+003,1.801476e+000,3.231473e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905227e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.100800e-005,0,0,0,
1500145805.773,,7.531543e+003,1.801188e+000,3.232738e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904246e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.589890e-004,0,0,0,
1500145810.758,,7.531543e+003,1.800838e+000,3.232026e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904782e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.529953e-004,0,0,0,
1500145815.743,,7.531543e+003,1.801065e+000,3.233696e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905662e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029968e-003,0,0,0,
1500145820.728,,7.531543e+003,1.801952e+000,3.231904e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904534e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.129410e-004,0,0,0,
1500145825.713,,7.531543e+003,1.801229e+000,3.240131e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905890e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.949570e-004,0,0,0,
1500145830.513,,7.531543e+003,1.801291e+000,3.233446e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904405e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.709793e-004,0,0,0,
1500145835.058,,7.531543e+003,1.800910e+000,3.239432e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907458e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.499985e-004,0,0,0,
1500145839.308,,7.531543e+003,1.801167e+000,3.241152e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905487e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.649857e-004,0,0,0,
1500145843.843,,7.531543e+003,1.801590e+000,3.239928e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906271e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.810427e-004,0,0,0,
1500145848.093,,7.531543e+003,1.801260e+000,3.232334e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905438e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.440048e-004,0,0,0,
1500145852.593,,7.531543e+003,1.801229e+000,3.238152e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905928e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.470016e-004,0,0,0,
1500145856.888,,7.531543e+003,1.801312e+000,3.238727e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905825e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.119873e-004,0,0,0,
1500145861.628,,7.531543e+003,1.801023e+000,3.238976e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906959e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.889603e-004,0,0,0,
1500145866.413,,7.531543e+003,1.801796e+000,3.241497e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907182e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.270937e-004,0,0,0,
1500145870.913,,7.531543e+003,1.801312e+000,3.238984e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907365e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.059937e-004,0,0,0,
1500145875.398,,7.531543e+003,1.801044e+000,3.240011e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906909e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.479523e-004,0,0,0,
1500145879.883,,7.531543e+003,1.801229e+000,3.237266e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906525e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.100800e-005,0,0,0,
1500145884.133,,7.531543e+003,1.800941e+000,3.240462e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907228e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.179810e-004,0,0,0,
1500145888.383,,7.531543e+003,1.801168e+000,3.237894e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904935e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.072049e-003,0,0,0,
1500145892.633,,7.531543e+003,1.801797e+000,3.239023e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907641e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029968e-004,0,0,0,
1500145896.883,,7.531543e+003,1.801466e+000,3.239895e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905727e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500145901.648,,7.531543e+003,1.801466e+000,3.240726e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906014e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500145906.203,,7.531543e+003,1.801260e+000,3.238332e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906349e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.098083e-005,0,0,0,
1500145910.703,,7.531543e+003,1.801106e+000,3.239116e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906617e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.179810e-004,0,0,0,
1500145915.188,,7.531543e+003,1.801868e+000,3.237864e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906531e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.651049e-004,0,0,0,
